;Unnamed: 0;id;latitud;longitud;autor;barrio;verso;direccion;openai_sentiment;quarter;district;city;robertuito_sentiment;robertuito_sentiment_probas
1000;1000;90;40.3976177;-3.7578031;﻿Sergio C. Fanjul;﻿ALUCHE;¿Cómo va la seda?;﻿C/ de Seseña (Parque) - C/de Temblreque;positive;Aluche;Latina;Madrid;neutral;"{""NEG"": 0.08220339566469193, ""NEU"": 0.8057122826576233, ""POS"": 0.11208437383174896}"
1001;1001;910;40.3896472;-3.7585554;﻿Rafael Otegui;﻿ALUCHE;Este es el borde exacto de las cosas: acá las palabras cambian de estado.;﻿Calle Valmojado (Impares, frente a parque) - Calle Valmojado;positive;Aluche;Latina;Madrid;neutral;"{""NEG"": 0.28255417943000793, ""NEU"": 0.6869809031486511, ""POS"": 0.03046487458050251}"
1002;1002;911;40.3724661;-3.7610257;﻿Marta Arteaga;﻿BUENAVISTA;La lluvia dicta el inicio de la tormenta y su fin;﻿C/ de Joaquín Turina (Parque) - C/ de Ricardo Bellver;positive;Buenavista;Carabanchel;Madrid;neutral;"{""NEG"": 0.3106456696987152, ""NEU"": 0.606076717376709, ""POS"": 0.08327754586935043}"
1003;1003;912;40.4563073;-3.7049889;﻿marta abad molina;﻿TETUÁN;Aquí abajo no encontrarás la respuesta.;﻿C/ Jerónimo Llorente 1;neutral;Bellas Vistas;Tetuán;Madrid;neutral;"{""NEG"": 0.2883451282978058, ""NEU"": 0.6338945031166077, ""POS"": 0.07776042819023132}"
1004;1004;913;40.4419541;-3.6989151;﻿PALOMA BLANCO GARCÍA;﻿CHAMBERÍ;Cruza con cuidado y disfruta del otro lado.;﻿Calle de Ríos Rosas - Calle dePonzano;positive;Ríos Rosas;Chamberí;Madrid;positive;"{""NEG"": 0.018249934539198875, ""NEU"": 0.2586538791656494, ""POS"": 0.7230961322784424}"
1005;1005;914;40.4366321;-3.6496644;﻿Ariel Rot;﻿LA CONCEPCIÓN;En los últimos cien metros todo se decide;﻿Calle Virgen del Sagrario-Calle de José del Hierro;positive;Concepción;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.1171688586473465, ""NEU"": 0.7460249066352844, ""POS"": 0.13680624961853027}"
1006;1006;915;40.4222003;-3.684289;﻿Carmen Boza;﻿SALAMANCA;El ego es la epidemia de nuestra bohemia sociedad;﻿Calle de Velázquez-Calle de Villanueva;positive;Recoletos;Salamanca;Madrid;negative;"{""NEG"": 0.9060352444648743, ""NEU"": 0.08256598562002182, ""POS"": 0.011398830451071262}"
1007;1007;916;40.3975263;-3.7164836;﻿Juanito Makandé;﻿CARABANCHEL;En las conciencias, una delgada línea divide el mundo;﻿Calle General Ricardos (Pares) - Glorieta Marqués de Vadillo;positive;San Isidro;Carabanchel;Madrid;negative;"{""NEG"": 0.5437647104263306, ""NEU"": 0.42625606060028076, ""POS"": 0.02997923456132412}"
1008;1008;917;40.3869914;-3.7296009;﻿Javier Gallego Crudo;﻿CARABANCHEL;Nosotros que habitamos en el corazón de los desiertos.;﻿Calle  Luis gómez - Avenida de Oporto;positive;Puerta Bonita;Carabanchel;Madrid;neutral;"{""NEG"": 0.2344556748867035, ""NEU"": 0.602154016494751, ""POS"": 0.1633903682231903}"
1009;1009;918;40.4033231;-3.7136203;﻿Daniel Velázquez;﻿PIRÁMIDES;¿Vidas malvividas o quizá deudas de vidas ya vividas?;﻿Paseo de Juan Antonio Vallejo-Nájera Botas 47-49;positive;Imperial;Arganzuela;Madrid;neutral;"{""NEG"": 0.4637514650821686, ""NEU"": 0.5080032348632812, ""POS"": 0.028245240449905396}"
1010;1010;919;40.3753288;-3.7507931;﻿Pablo Morante;﻿CARABANCHEL;También las estrellas muestran en pleno día su irrelevancia;﻿C/ Eugenia de Montijo 87;positive;Buenavista;Carabanchel;Madrid;negative;"{""NEG"": 0.8271527886390686, ""NEU"": 0.1622524857521057, ""POS"": 0.010594700463116169}"
1011;1011;91;40.3657734;-3.6884155;﻿Carlos Salem;﻿SAN FERMÍN;No es saltar al vacío, si está lleno de nosotros;﻿Av. de los Rosales (Parque) - C/de la Silvina;positive;San Fermín;Usera;Madrid;neutral;"{""NEG"": 0.3618625998497009, ""NEU"": 0.546962559223175, ""POS"": 0.09117482602596283}"
1012;1012;920;40.4111199;-3.7086113;﻿Rubén Pozo;﻿LA LATINA;Eres mi rincón favorito de Madrid;﻿Calle de Toledo-Plaza de la Cebada;positive;Palacio;Centro;Madrid;positive;"{""NEG"": 0.014507369138300419, ""NEU"": 0.08463393151760101, ""POS"": 0.9008587002754211}"
1013;1013;921;40.4758398;-3.6394868;﻿María Carvajal;﻿PINAR DEL REY;Qué hacemos con el amor que nos sobra, si al final lo convertimos en ego.;﻿C/ Sta. Virgilia - C/ de Gregorio Sánchez Herráez;positive;Pinar del Rey;Hortaleza;Madrid;negative;"{""NEG"": 0.7941598296165466, ""NEU"": 0.1943906545639038, ""POS"": 0.011449432000517845}"
1014;1014;922;40.4464735;-3.6988306;﻿Nuria Gómez de la Cal;﻿CUATRO CAMINOS;Quise ser Quijote de quimeras y me quedé quieta en el quicio de una queja.;﻿Calle Raimundo Fernández Villaverde 30 - Calle de Ponzano;positive;Ríos Rosas;Chamberí;Madrid;negative;"{""NEG"": 0.6250996589660645, ""NEU"": 0.365882933139801, ""POS"": 0.009017424657940865}"
1015;1015;923;40.4420776;-3.7015906;﻿Enrique Falcón;﻿RÍOS ROSAS;Andar así de pronto: hombre por fin, de sangre y huecos.;﻿Calle Ríos Rosas 17;positive;Ríos Rosas;Chamberí;Madrid;neutral;"{""NEG"": 0.18598106503486633, ""NEU"": 0.6875565648078918, ""POS"": 0.12646238505840302}"
1016;1016;924;40.4388461;-3.7129336;﻿Paula Bozalongo;﻿GAZTAMBIDE;Para vivir en círculos vuelve a ser necesaria la palabra sentido;﻿Calle de Guzmán de Bueno 99 - Calle de Cea Bermúdez;positive;Gaztambide;Chamberí;Madrid;neutral;"{""NEG"": 0.41620174050331116, ""NEU"": 0.5494170784950256, ""POS"": 0.034381113946437836}"
1017;1017;925;40.4392381;-3.7153435;﻿Irene X;﻿GAZTAMBIDE;Somos la generación que cruza en rojo sin mirar, pero le da miedo enamorarse;﻿Calle de Cea Bermúdez 64 - Calle de Gaztambide;positive;Vallehermoso;Chamberí;Madrid;negative;"{""NEG"": 0.6762056350708008, ""NEU"": 0.29491961002349854, ""POS"": 0.028874807059764862}"
1018;1018;926;40.4429829;-3.6468949;﻿Carlos Bueno Vera;﻿PROSPERIDAD;llegamos a un punto en el que estábamos perdidos en la búsqueda;﻿Calle de Agastia-Calle de Fernández Caro;positive;Concepción;Ciudad Lineal;Madrid;negative;"{""NEG"": 0.6135615110397339, ""NEU"": 0.36539599299430847, ""POS"": 0.02104249596595764}"
1019;1019;927;40.4196224;-3.6111545;﻿Lalo Barrubia;﻿ARCOS;solxs lxs niñxs llegaron en un barco se olvidaron de por qué vinieron;﻿Av. Canillejas a Viálvaro- Parque de las Rosas;positive;Arcos;San Blas - Canillejas;Madrid;negative;"{""NEG"": 0.8184824585914612, ""NEU"": 0.16962401568889618, ""POS"": 0.011893515475094318}"
1020;1020;928;40.438294;-3.6979964;﻿MartinBaroja;﻿ALONSO CANO;El eco mantiene ondas sonoras de voces perdidas entre jirones de niebla;﻿Calle de José Abascal-Calle de Alonso Cano;positive;Almagro;Chamberí;Madrid;neutral;"{""NEG"": 0.32276418805122375, ""NEU"": 0.5713996291160583, ""POS"": 0.10583621263504028}"
1021;1021;929;40.4360482;-3.6831759;﻿Monfra;﻿SALAMANCA;A veces me descuido, Y soy feliz.;﻿Calle de Velázquez 114 - Calle del Gral. Oraá;positive;Castellana;Salamanca;Madrid;positive;"{""NEG"": 0.03528129681944847, ""NEU"": 0.33508914709091187, ""POS"": 0.6296294927597046}"
1022;1022;92;40.3648619;-3.6866748;﻿Sagra;﻿USERA;Sigue las señales.;﻿Av. de los Rosales (Mercadona);positive;San Fermín;Usera;Madrid;neutral;"{""NEG"": 0.06618381291627884, ""NEU"": 0.7379169464111328, ""POS"": 0.19589920341968536}"
1023;1023;930;40.4349153;-3.6794785;﻿MSG;﻿SALAMANCA;Queda mucho por sentir;﻿Calle del Príncipe de Vergara-Calle de Diego de León;positive;Castellana;Salamanca;Madrid;neutral;"{""NEG"": 0.18910051882266998, ""NEU"": 0.5050299167633057, ""POS"": 0.30586960911750793}"
1024;1024;931;40.4271775;-3.6704154;﻿juanlumora;﻿SALAMANCA;Un punto final es un horizonte de perfil.;﻿Calle de Alcalá-Calle de Ayala;positive;Goya;Salamanca;Madrid;neutral;"{""NEG"": 0.0709948018193245, ""NEU"": 0.6281171441078186, ""POS"": 0.3008880913257599}"
1025;1025;932;40.4125975;-3.6889332;﻿Noah Zaknelyt;﻿RETIRO;Hace treinta segundos yo era pájaro.;﻿Calle de Alfonso XII 46 - Calle Espalter;positive;Jerónimos;Retiro;Madrid;neutral;"{""NEG"": 0.18118862807750702, ""NEU"": 0.7030417323112488, ""POS"": 0.11576975136995316}"
1026;1026;933;40.3991001;-3.7445689;﻿Lourdes de Abajo;﻿LAGUNA;El lápiz es la soga que anuda este dolor. Y lo sostiene;﻿Metro Laguna. c/ Cuatro de Poblet, acera contraria a Bar Ares.;positive;Lucero;Latina;Madrid;positive;"{""NEG"": 0.09004431217908859, ""NEU"": 0.431527704000473, ""POS"": 0.47842803597450256}"
1027;1027;934;40.4350372;-3.6440129;﻿Carmen O Donnell;﻿CIUDAD LINEAL;Que mis caminos se crucen con tus pasos;﻿Calle de Alcalá-Calle Emilio Ferrari;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;positive;"{""NEG"": 0.028815776109695435, ""NEU"": 0.3733863830566406, ""POS"": 0.5977978110313416}"
1028;1028;935;40.4296316;-3.6108514;﻿Pilar Cano Quevedo;﻿SAN BLAS;Si tienes que dormir sobre este asfalto, quiero ser tu techo.;﻿Av. de Canillejas a Vicálvaro- Calle de Julia Boutan;positive;Rosas;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.18537861108779907, ""NEU"": 0.6956634521484375, ""POS"": 0.11895788460969925}"
1029;1029;936;40.4260866;-3.7132079;﻿Yolanda Castaño;﻿PRINCESA;NO POEMA, AS PALABRAS AMPLÍAN O SEU CÍRCULO DE AMIZADES;﻿Calle de la Princesa 17;positive;Argüelles;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.1842319369316101, ""NEU"": 0.4779595732688904, ""POS"": 0.3378085196018219}"
1030;1030;937;40.430122;-3.7120876;﻿Diego Álvarez Miguel;﻿CHAMBERÍ ©;Ni muy feliz ni muy triste, sencillamente cansado.;﻿Calle de Alberto Aguilera 25 - Calle de los Martires de Alcalá;neutral;Universidad;Centro;Madrid;negative;"{""NEG"": 0.8364725708961487, ""NEU"": 0.13706126809120178, ""POS"": 0.02646617591381073}"
1031;1031;938;40.4274345;-3.6754365;﻿Dani Aguilera;﻿SALAMANCA;Hemos ganado mucho perdiéndolo todo.;﻿Calle Conde de Peñalver - Calle de Ayala;positive;Goya;Salamanca;Madrid;negative;"{""NEG"": 0.8040540814399719, ""NEU"": 0.16598065197467804, ""POS"": 0.029965251684188843}"
1032;1032;939;40.4059476;-3.6996218;﻿Susana Cabrera Rebato;﻿CENTRO;Despeina mi enredo, no me pongas a raya;﻿Ronda de Valencia-Calle de Valencia;positive;Embajadores;Centro;Madrid;neutral;"{""NEG"": 0.48456862568855286, ""NEU"": 0.4648672640323639, ""POS"": 0.050564102828502655}"
1033;1033;93;40.356832;-3.6812729;﻿Jesús Fernández Úbeda;﻿VILLAVERDE;Aquí mancillé mi beatitud;﻿Av. de los rosales (Pares) - C/ del Americio;positive;Butarque;Villaverde;Madrid;neutral;"{""NEG"": 0.11249475926160812, ""NEU"": 0.7939893007278442, ""POS"": 0.09351595491170883}"
1034;1034;940;40.4032516;-3.6817878;﻿Sara Bueno;﻿PACÍFICO;Que los recuerdos sean alas, nunca cadenas;﻿Calle del Comercio 6 - Calle de Téllez;positive;Pacífico;Retiro;Madrid;neutral;"{""NEG"": 0.1591133177280426, ""NEU"": 0.5516202449798584, ""POS"": 0.289266437292099}"
1035;1035;941;40.3829542;-3.7718148;﻿Luis Alberto de Cuenca;﻿LAS ÁGUILAS;Ven, oh tú, palpitante enredadera de destrucción y plenitud, oh vida.;﻿Av. de las Águilas (Centro Deportivo)- Calle de José de Cadalso;positive;Las Águilas;Latina;Madrid;neutral;"{""NEG"": 0.10779517143964767, ""NEU"": 0.5278324484825134, ""POS"": 0.3643723726272583}"
1036;1036;942;40.3773323;-3.7720778;﻿Álex Ayala;﻿LAS ÁGUILAS;Ante las miles de carambolas posibles solo hay un tiro;﻿Calle Rafael Finat - Calle de Blas Cabrera (pares);positive;Las Águilas;Latina;Madrid;neutral;"{""NEG"": 0.4626956284046173, ""NEU"": 0.49541333317756653, ""POS"": 0.04189103841781616}"
1037;1037;943;40.4586685;-3.6817489;﻿Ernesto Suárez;﻿CHAMARTÍN;El don de las manos: amasar la harina y que dé forma a todos los panes;﻿Av. de Alberto de Alcocer (Pares) - Paseo de la Habana;positive;Nueva España;Chamartín;Madrid;positive;"{""NEG"": 0.009584263898432255, ""NEU"": 0.3959462344646454, ""POS"": 0.5944694876670837}"
1038;1038;944;40.4554716;-3.6231789;﻿Esteban Beltrán Verdes;﻿PIOVERA;¿Algún día lo que amas es ya inalcanzable, invisible a cualquier forma de miedo?;﻿Av. de Machupichu (Parque) - Av. de las Piceas;positive;Piovera;Hortaleza;Madrid;neutral;"{""NEG"": 0.25415635108947754, ""NEU"": 0.651042103767395, ""POS"": 0.09480151534080505}"
1039;1039;945;40.4479084;-3.7317574;﻿Carlos Bardem;﻿CDAD. UNIVERSITARIA;Verte reír, hablarte y temblarme el alma como el cristal inquieto de las fuentes;﻿Facultad de Ingeniería de Caminos;positive;;Moncloa-Aravaca;Madrid;positive;"{""NEG"": 0.044423434883356094, ""NEU"": 0.3067796528339386, ""POS"": 0.6487969160079956}"
1040;1040;946;40.431757;-3.6574333;﻿Alejandro Tarantino;﻿QUINTANA;Espantos que hielan las certezas del lazo entre el sueño vano y la fascinación;﻿Calle de Alcalá-Calle Raquel Meller;positive;Ventas;Ciudad Lineal;Madrid;negative;"{""NEG"": 0.7298263311386108, ""NEU"": 0.24065279960632324, ""POS"": 0.029520822688937187}"
1041;1041;947;40.4292937;-3.644017;﻿Amaral;﻿VENTAS;Quiero vivir, quiero gritar, quiero sentir el universo sobre mí;﻿Calle de Ezequiel Solana-Calle Francisco Villaespesa;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.08772389590740204, ""NEU"": 0.5455008745193481, ""POS"": 0.366775244474411}"
1042;1042;948;40.4339986;-3.6322527;﻿Zahara;﻿SIMANCAS;A menudo las canciones más bonitas hablan de quien menos lo merece;﻿Calle de Julian Camarillo- Calle de Abarracín;positive;Simancas;San Blas - Canillejas;Madrid;negative;"{""NEG"": 0.6365300416946411, ""NEU"": 0.2396097034215927, ""POS"": 0.12386025488376617}"
1043;1043;949;40.4240738;-3.6278379;﻿Abel Guisado Santos;﻿AMPOSTA;No es la llama quien ve la luz, es la ceniza.;﻿Av. de la Institución libre de Enseñanza- Av. de Arcentales;positive;Amposta;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.23511016368865967, ""NEU"": 0.5082101225852966, ""POS"": 0.2566796839237213}"
1044;1044;94;40.3500366;-3.7030363;﻿Alejandro Zamorano Castillo;﻿VILLAVERDE;La llamé y vino tinto;﻿Calle Alcocer (mercadona)- Vía de tren;positive;;Villaverde;Madrid;neutral;"{""NEG"": 0.0691056102514267, ""NEU"": 0.8064900040626526, ""POS"": 0.12440437078475952}"
1045;1045;950;40.4221707;-3.6268401;﻿Federico Mayor Zaragoza;﻿AMPOSTA;Que no hay más escuela que la del ejemplo;﻿Av. de la Institución Libre de Enseñanza- Calle de Villasilas;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;positive;"{""NEG"": 0.16864123940467834, ""NEU"": 0.38289982080459595, ""POS"": 0.4484589099884033}"
1046;1046;951;40.4266001;-3.6966749;﻿Oscar Espirita;﻿ALONSO MARTÍNEZ;Las gacelas permanecen preciosas pese al asedio constante de los leones;﻿Plaza Sta. Bárbara 10 - Calle Sta Teresa;positive;Justicia;Centro;Madrid;positive;"{""NEG"": 0.20446766912937164, ""NEU"": 0.3271960914134979, ""POS"": 0.46833622455596924}"
1047;1047;952;40.4297673;-3.7063262;﻿Charlie HB;﻿TRAFALGAR;Aquí cualquiera se cree dios pero ni Dios es para tanto;﻿Calle de Alberto Aguilera - Glorieta de Ruiz Gimenez;positive;Arapiles;Chamberí;Madrid;neutral;"{""NEG"": 0.5081676244735718, ""NEU"": 0.4499726891517639, ""POS"": 0.04185966029763222}"
1048;1048;953;40.3822555;-3.7752736;﻿Jose Nieto;﻿CAMPAMENTO;Florecerán los campos no temas al dolor: nuestra raza se concibió en la belleza;﻿Av. de las águilas (Centro Deportivo)- Calle de Blas Cabrera;positive;Las Águilas;Latina;Madrid;positive;"{""NEG"": 0.02329028956592083, ""NEU"": 0.2930853068828583, ""POS"": 0.6836244463920593}"
1049;1049;954;40.4465306;-3.6122864;﻿Marlango;﻿CANILLEJAS;Madness is the maze I will build for you \'Til you loose my trace;﻿Calle de Alcalá- calle de Torre Arias;positive;Canillejas;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.27095338702201843, ""NEU"": 0.4886685311794281, ""POS"": 0.24037809669971466}"
1050;1050;955;40.4149327;-3.7136029;﻿Residente;﻿CENTRO;La guerra pierde todas sus luchas cuando los enemigos se escuchan;﻿Calle de Bailén-Calle Mayor;positive;Palacio;Centro;Madrid;negative;"{""NEG"": 0.858852207660675, ""NEU"": 0.12287182360887527, ""POS"": 0.018275951966643333}"
1051;1051;956;40.413684;-3.7242848;﻿Laura Fraile Vicente;﻿PUERTA DEL ÁNGEL;No podemos cruzar.¿De qué color debe estar el semáforo para hacerlo? Azul;﻿Puente de Segovia 1;neutral;Puerta del Ángel;Latina;Madrid;neutral;"{""NEG"": 0.2332972288131714, ""NEU"": 0.7483380436897278, ""POS"": 0.018364811316132545}"
1052;1052;957;40.3877983;-3.6953854;﻿Benito del Pliego;﻿LEGAZPI ©;Para el que aprendió las del que manda, la oportunidad de usar la voz abunda;﻿Calle Maestro Arbós - Calle Ricardo Damas;positive;Legazpi;Arganzuela;Madrid;neutral;"{""NEG"": 0.030252229422330856, ""NEU"": 0.4857948422431946, ""POS"": 0.48395293951034546}"
1053;1053;958;40.392305;-3.7582066;﻿Gsús Bonilla;﻿ALUCHE;Mientras quede una mariposa en el estómago habrá que defenderla;﻿Calle Valmojado (Impares) - Calle Illescas;positive;Aluche;Latina;Madrid;neutral;"{""NEG"": 0.29130008816719055, ""NEU"": 0.6208315491676331, ""POS"": 0.08786831796169281}"
1054;1054;959;40.4640816;-3.6759004;﻿Clara Sanchez Garcia;﻿CHAMARTÍN;Al son de tus pasos imagino los míos;﻿Av. de Pío XII (Impares) - Calle de Jeréz;positive;Nueva España;Chamartín;Madrid;positive;"{""NEG"": 0.04357386752963066, ""NEU"": 0.43577492237091064, ""POS"": 0.5206512212753296}"
1055;1055;95;40.3440195;-3.7171582;﻿Félix Valdivieso;﻿VILLAVERDE;Hasta la nada tiene algo;﻿Paseo de los Ferroviarios-Calle Nuno Gómez;positive;;Villaverde;Madrid;neutral;"{""NEG"": 0.4277067184448242, ""NEU"": 0.4659397602081299, ""POS"": 0.10635353624820709}"
1056;1056;960;40.4721682;-3.8293053;﻿Lou Wild Morrison;﻿MONCLOA-ARAVACA;El suelo que pisamos son las espaldas de nuestros abuelos;﻿Av. de la Victoria 53 (del lado e los impares);positive;;Moncloa-Aravaca;Madrid;negative;"{""NEG"": 0.7321568727493286, ""NEU"": 0.23525959253311157, ""POS"": 0.0325835682451725}"
1057;1057;961;40.4417959;-3.6782192;﻿ Sor Kampana;﻿PROSPERIDAD;Cuando creo que no existo aparece mi vacío y me sonríe lleno de mí mismo.;﻿Calle Lopez de Hoyos- Calle Príncipe de Vergara;positive;Prosperidad;Chamartín;Madrid;neutral;"{""NEG"": 0.26544106006622314, ""NEU"": 0.5735336542129517, ""POS"": 0.16102518141269684}"
1058;1058;962;40.4071537;-3.6755504;﻿Fernando M.Lavandera;﻿PACÍFICO;Ante el corazón de la cigarra que cantaba vi la de los árboles abriéndose.;﻿Avenida del Mediterráneo 16;positive;Niño Jesús;Retiro;Madrid;neutral;"{""NEG"": 0.16584600508213043, ""NEU"": 0.6203937530517578, ""POS"": 0.21376022696495056}"
1059;1059;963;40.4096495;-3.7390195;﻿Vicente Velasco Montoya;﻿ALTO DE EXTREMADURA;Tu dieta no es la adecuada: Acumulas muchas lecturas inacabadas.;﻿Paseo de Extremadura, acera de CMS Latina, Ayto de Madrid.;positive;Puerta del Ángel;Latina;Madrid;negative;"{""NEG"": 0.9590414762496948, ""NEU"": 0.03655550628900528, ""POS"": 0.004403081256896257}"
1060;1060;964;40.3721667;-3.7588135;﻿Jose luis Blanco rubio;﻿USERA;Camina lejos aunque el trayecto sea corto;﻿C/ de Joaquín Turina (Impares) - cerca a C/ de los Navalmorales;positive;Buenavista;Carabanchel;Madrid;neutral;"{""NEG"": 0.1964830607175827, ""NEU"": 0.6757230162620544, ""POS"": 0.12779392302036285}"
1061;1061;965;40.422382;-3.6499996;﻿Isabel Bono;﻿LA ELIPA;Saber que todo lo que brilla es espejismo. Y aún así, no poder dejar de mirar.;﻿Calle de Sta. Genoveva-Campo de futbol Arroyo de Media Legua;positive;Ventas;Ciudad Lineal;Madrid;negative;"{""NEG"": 0.5911551713943481, ""NEU"": 0.3450397253036499, ""POS"": 0.06380507349967957}"
1062;1062;966;40.4027186;-3.690619;﻿Fernando Beltrán;﻿DELICIAS;Aceras y portales donde hicimos ciudad y la ciudad se acuerda;﻿Calle del Gral. Lacy-Calle Ancora;positive;Palos de la Frontera;Arganzuela;Madrid;neutral;"{""NEG"": 0.019651520997285843, ""NEU"": 0.500861644744873, ""POS"": 0.4794868528842926}"
1063;1063;967;40.4044158;-3.680672;﻿Sule B;﻿PACÍFICO;Me marcho pensando en volver, y en volver a caer a tu lado como un gato;﻿Avenida Menéndez Pelayo 127;positive;Pacífico;Retiro;Madrid;neutral;"{""NEG"": 0.3088938593864441, ""NEU"": 0.5907190442085266, ""POS"": 0.10038713365793228}"
1064;1064;968;40.3977652;-3.6480725;﻿Pepe Ramos;﻿PUENTE DE VALLECAS;El gotelé es la celulitis de la arquitectura.;﻿Calle Pío Felipe- Calle Marchamalo 1;positive;Portazgo;Puente de Vallecas;Madrid;negative;"{""NEG"": 0.8217825293540955, ""NEU"": 0.16492973268032074, ""POS"": 0.013287736102938652}"
1065;1065;969;40.3912642;-3.6513246;﻿Álvaro Gutiérrez Pizarro;﻿PUENTE DE VALLECAS;Como segundos de un reloj se oía el taconeo de tus pies descalzos;﻿Av. de la Albufera - IES Tirso de Molina;positive;Portazgo;Puente de Vallecas;Madrid;neutral;"{""NEG"": 0.3219938576221466, ""NEU"": 0.5202006697654724, ""POS"": 0.15780538320541382}"
