;Unnamed: 0;id;latitud;longitud;autor;barrio;verso;direccion;openai_sentiment;quarter;district;city;twitter-xml_sentiment;twitter-xml_anger;twitter-xml_disgust;twitter-xml_fear;twitter-xml_joy;twitter-xml_sadness;twitter-xml_surprise;twitter-xml_others;twitter-xml_as_positive;twitter-xml_as_neutral;twitter-xml_as_negative
993;993;903;40.4279762;-3.714496;﻿Sara Torres;﻿ARGÜELLES C;En la tristeza puede medrar la vida Un fruto de invierno. En el miedo no.;﻿Calle de la Princesa 31;positive;Argüelles;Moncloa-Aravaca;Madrid;negative;0.0;0.0;0.0;0.0;0.7950555682182312;0.0;0.0;0.0;0.0;0.7950555682182312
994;994;904;40.4222207;-3.7221779;﻿Olga Muñoz Carrasco;﻿PRÍNCIPE PÍO;cada palabra una ceniza blanca un agujero un punzón;﻿Paseo de la Florida 8;positive;Casa de Campo;Moncloa-Aravaca;Madrid;negative;0.0;0.0;0.0;0.0;0.6281343698501587;0.0;0.0;0.0;0.0;0.6281343698501587
995;995;905;40.43152;-3.7053993;﻿Arturo Andreu Villalba;﻿CHAMBERÍ;Partitura de huellas, canción de pasos;﻿Calle de Rodríguez San Pedro 2 - Calle de San Bernando;positive;Arapiles;Chamberí;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7317839860916138;0.0;0.7317839860916138;0.0
996;996;906;40.4373139;-3.6788756;﻿RAFAEL CAMARASA BRAVO;﻿LISTA;La muerte para un detective de sí mismo es saber todo del hombre al que sigue.;﻿Calle de María de Molina-Calle Príncipe de Vergara;positive;Lista;Salamanca;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5632097125053406;0.0;0.5632097125053406;0.0
997;997;907;40.4387685;-3.6732865;﻿Abdul Hadi Sadoun;﻿GUINDALERA;Bastantes quehaceres en esta algarabía, Solamente faltan las casualidades.;﻿Av. de América-Calle de Cartagena;positive;Guindalera;Salamanca;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5339469909667969;0.0;0.5339469909667969;0.0
998;998;908;40.3878412;-3.6487162;﻿Verónica Aranda;﻿PUENTE DE VALLECAS;Percibir en las calles todo el peso que tienen las palabras;﻿Calle Guillermo Pingarrón- Calle Pedro Laborde;positive;Portazgo;Puente de Vallecas;Madrid;negative;0.0;0.0;0.0;0.0;0.5992462038993835;0.0;0.0;0.0;0.0;0.5992462038993835
999;999;909;40.393788;-3.7646641;﻿Màxim Huerta;﻿ALUCHE;Que la vida lo parezca;﻿C/ de Maqueada (Al Campo) - C/de Maqueada;positive;Aluche;Latina;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.34517616033554077;0.0;0.34517616033554077;0.0
1000;1000;90;40.3976177;-3.7578031;﻿Sergio C. Fanjul;﻿ALUCHE;¿Cómo va la seda?;﻿C/ de Seseña (Parque) - C/de Temblreque;positive;Aluche;Latina;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.883089542388916;0.0;0.883089542388916;0.0
1001;1001;910;40.3896472;-3.7585554;﻿Rafael Otegui;﻿ALUCHE;Este es el borde exacto de las cosas: acá las palabras cambian de estado.;﻿Calle Valmojado (Impares, frente a parque) - Calle Valmojado;positive;Aluche;Latina;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.8575623631477356;0.0;0.8575623631477356;0.0
1002;1002;911;40.3724661;-3.7610257;﻿Marta Arteaga;﻿BUENAVISTA;La lluvia dicta el inicio de la tormenta y su fin;﻿C/ de Joaquín Turina (Parque) - C/ de Ricardo Bellver;positive;Buenavista;Carabanchel;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.8299970030784607;0.0;0.8299970030784607;0.0
1003;1003;912;40.4563073;-3.7049889;﻿marta abad molina;﻿TETUÁN;Aquí abajo no encontrarás la respuesta.;﻿C/ Jerónimo Llorente 1;neutral;Bellas Vistas;Tetuán;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7334533929824829;0.0;0.7334533929824829;0.0
1004;1004;913;40.4419541;-3.6989151;﻿PALOMA BLANCO GARCÍA;﻿CHAMBERÍ;Cruza con cuidado y disfruta del otro lado.;﻿Calle de Ríos Rosas - Calle dePonzano;positive;Ríos Rosas;Chamberí;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.6705088019371033;0.0;0.6705088019371033;0.0
1005;1005;914;40.4366321;-3.6496644;﻿Ariel Rot;﻿LA CONCEPCIÓN;En los últimos cien metros todo se decide;﻿Calle Virgen del Sagrario-Calle de José del Hierro;positive;Concepción;Ciudad Lineal;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.8957086801528931;0.0;0.8957086801528931;0.0
1006;1006;915;40.4222003;-3.684289;﻿Carmen Boza;﻿SALAMANCA;El ego es la epidemia de nuestra bohemia sociedad;﻿Calle de Velázquez-Calle de Villanueva;positive;Recoletos;Salamanca;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.4502626657485962;0.0;0.4502626657485962;0.0
1007;1007;916;40.3975263;-3.7164836;﻿Juanito Makandé;﻿CARABANCHEL;En las conciencias, una delgada línea divide el mundo;﻿Calle General Ricardos (Pares) - Glorieta Marqués de Vadillo;positive;San Isidro;Carabanchel;Madrid;negative;0.0;0.0;0.0;0.0;0.5655697584152222;0.0;0.0;0.0;0.0;0.5655697584152222
1008;1008;917;40.3869914;-3.7296009;﻿Javier Gallego Crudo;﻿CARABANCHEL;Nosotros que habitamos en el corazón de los desiertos.;﻿Calle  Luis gómez - Avenida de Oporto;positive;Puerta Bonita;Carabanchel;Madrid;negative;0.0;0.0;0.0;0.0;0.44801563024520874;0.0;0.0;0.0;0.0;0.44801563024520874
1009;1009;918;40.4033231;-3.7136203;﻿Daniel Velázquez;﻿PIRÁMIDES;¿Vidas malvividas o quizá deudas de vidas ya vividas?;﻿Paseo de Juan Antonio Vallejo-Nájera Botas 47-49;positive;Imperial;Arganzuela;Madrid;negative;0.0;0.0;0.0;0.0;0.8670080304145813;0.0;0.0;0.0;0.0;0.8670080304145813
1010;1010;919;40.3753288;-3.7507931;﻿Pablo Morante;﻿CARABANCHEL;También las estrellas muestran en pleno día su irrelevancia;﻿C/ Eugenia de Montijo 87;positive;Buenavista;Carabanchel;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.705977737903595;0.0;0.705977737903595;0.0
1011;1011;91;40.3657734;-3.6884155;﻿Carlos Salem;﻿SAN FERMÍN;No es saltar al vacío, si está lleno de nosotros;﻿Av. de los Rosales (Parque) - C/de la Silvina;positive;San Fermín;Usera;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7991675138473511;0.0;0.7991675138473511;0.0
1012;1012;920;40.4111199;-3.7086113;﻿Rubén Pozo;﻿LA LATINA;Eres mi rincón favorito de Madrid;﻿Calle de Toledo-Plaza de la Cebada;positive;Palacio;Centro;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.4762004315853119;0.0;0.4762004315853119;0.0
1013;1013;921;40.4758398;-3.6394868;﻿María Carvajal;﻿PINAR DEL REY;Qué hacemos con el amor que nos sobra, si al final lo convertimos en ego.;﻿C/ Sta. Virgilia - C/ de Gregorio Sánchez Herráez;positive;Pinar del Rey;Hortaleza;Madrid;negative;0.0;0.0;0.0;0.0;0.4988596737384796;0.0;0.0;0.0;0.0;0.4988596737384796
1014;1014;922;40.4464735;-3.6988306;﻿Nuria Gómez de la Cal;﻿CUATRO CAMINOS;Quise ser Quijote de quimeras y me quedé quieta en el quicio de una queja.;﻿Calle Raimundo Fernández Villaverde 30 - Calle de Ponzano;positive;Ríos Rosas;Chamberí;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.6153788566589355;0.0;0.6153788566589355;0.0
1015;1015;923;40.4420776;-3.7015906;﻿Enrique Falcón;﻿RÍOS ROSAS;Andar así de pronto: hombre por fin, de sangre y huecos.;﻿Calle Ríos Rosas 17;positive;Ríos Rosas;Chamberí;Madrid;positive;0.0;0.0;0.0;0.6854774355888367;0.0;0.0;0.0;0.6854774355888367;0.0;0.0
1016;1016;924;40.4388461;-3.7129336;﻿Paula Bozalongo;﻿GAZTAMBIDE;Para vivir en círculos vuelve a ser necesaria la palabra sentido;﻿Calle de Guzmán de Bueno 99 - Calle de Cea Bermúdez;positive;Gaztambide;Chamberí;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.8887779712677002;0.0;0.8887779712677002;0.0
1017;1017;925;40.4392381;-3.7153435;﻿Irene X;﻿GAZTAMBIDE;Somos la generación que cruza en rojo sin mirar, pero le da miedo enamorarse;﻿Calle de Cea Bermúdez 64 - Calle de Gaztambide;positive;Vallehermoso;Chamberí;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.46114158630371094;0.0;0.46114158630371094;0.0
1018;1018;926;40.4429829;-3.6468949;﻿Carlos Bueno Vera;﻿PROSPERIDAD;llegamos a un punto en el que estábamos perdidos en la búsqueda;﻿Calle de Agastia-Calle de Fernández Caro;positive;Concepción;Ciudad Lineal;Madrid;negative;0.0;0.0;0.0;0.0;0.5131776928901672;0.0;0.0;0.0;0.0;0.5131776928901672
1019;1019;927;40.4196224;-3.6111545;﻿Lalo Barrubia;﻿ARCOS;solxs lxs niñxs llegaron en un barco se olvidaron de por qué vinieron;﻿Av. Canillejas a Viálvaro- Parque de las Rosas;positive;Arcos;San Blas - Canillejas;Madrid;negative;0.0;0.0;0.0;0.0;0.46810492873191833;0.0;0.0;0.0;0.0;0.46810492873191833
1020;1020;928;40.438294;-3.6979964;﻿MartinBaroja;﻿ALONSO CANO;El eco mantiene ondas sonoras de voces perdidas entre jirones de niebla;﻿Calle de José Abascal-Calle de Alonso Cano;positive;Almagro;Chamberí;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7163529992103577;0.0;0.7163529992103577;0.0
1021;1021;929;40.4360482;-3.6831759;﻿Monfra;﻿SALAMANCA;A veces me descuido, Y soy feliz.;﻿Calle de Velázquez 114 - Calle del Gral. Oraá;positive;Castellana;Salamanca;Madrid;positive;0.0;0.0;0.0;0.5461265444755554;0.0;0.0;0.0;0.5461265444755554;0.0;0.0
1022;1022;92;40.3648619;-3.6866748;﻿Sagra;﻿USERA;Sigue las señales.;﻿Av. de los Rosales (Mercadona);positive;San Fermín;Usera;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7505682110786438;0.0;0.7505682110786438;0.0
1023;1023;930;40.4349153;-3.6794785;﻿MSG;﻿SALAMANCA;Queda mucho por sentir;﻿Calle del Príncipe de Vergara-Calle de Diego de León;positive;Castellana;Salamanca;Madrid;negative;0.0;0.0;0.0;0.0;0.6093458533287048;0.0;0.0;0.0;0.0;0.6093458533287048
1024;1024;931;40.4271775;-3.6704154;﻿juanlumora;﻿SALAMANCA;Un punto final es un horizonte de perfil.;﻿Calle de Alcalá-Calle de Ayala;positive;Goya;Salamanca;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.9011454582214355;0.0;0.9011454582214355;0.0
1025;1025;932;40.4125975;-3.6889332;﻿Noah Zaknelyt;﻿RETIRO;Hace treinta segundos yo era pájaro.;﻿Calle de Alfonso XII 46 - Calle Espalter;positive;Jerónimos;Retiro;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.6013667583465576;0.0;0.6013667583465576;0.0
1026;1026;933;40.3991001;-3.7445689;﻿Lourdes de Abajo;﻿LAGUNA;El lápiz es la soga que anuda este dolor. Y lo sostiene;﻿Metro Laguna. c/ Cuatro de Poblet, acera contraria a Bar Ares.;positive;Lucero;Latina;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5825759768486023;0.0;0.5825759768486023;0.0
1027;1027;934;40.4350372;-3.6440129;﻿Carmen O Donnell;﻿CIUDAD LINEAL;Que mis caminos se crucen con tus pasos;﻿Calle de Alcalá-Calle Emilio Ferrari;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.46064600348472595;0.0;0.46064600348472595;0.0
1028;1028;935;40.4296316;-3.6108514;﻿Pilar Cano Quevedo;﻿SAN BLAS;Si tienes que dormir sobre este asfalto, quiero ser tu techo.;﻿Av. de Canillejas a Vicálvaro- Calle de Julia Boutan;positive;Rosas;San Blas - Canillejas;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5406261682510376;0.0;0.5406261682510376;0.0
1029;1029;936;40.4260866;-3.7132079;﻿Yolanda Castaño;﻿PRINCESA;NO POEMA, AS PALABRAS AMPLÍAN O SEU CÍRCULO DE AMIZADES;﻿Calle de la Princesa 17;positive;Argüelles;Moncloa-Aravaca;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.8551006317138672;0.0;0.8551006317138672;0.0
1030;1030;937;40.430122;-3.7120876;﻿Diego Álvarez Miguel;﻿CHAMBERÍ ©;Ni muy feliz ni muy triste, sencillamente cansado.;﻿Calle de Alberto Aguilera 25 - Calle de los Martires de Alcalá;neutral;Universidad;Centro;Madrid;negative;0.0;0.0;0.0;0.0;0.39504480361938477;0.0;0.0;0.0;0.0;0.39504480361938477
1031;1031;938;40.4274345;-3.6754365;﻿Dani Aguilera;﻿SALAMANCA;Hemos ganado mucho perdiéndolo todo.;﻿Calle Conde de Peñalver - Calle de Ayala;positive;Goya;Salamanca;Madrid;negative;0.0;0.0;0.0;0.0;0.569743812084198;0.0;0.0;0.0;0.0;0.569743812084198
1032;1032;939;40.4059476;-3.6996218;﻿Susana Cabrera Rebato;﻿CENTRO;Despeina mi enredo, no me pongas a raya;﻿Ronda de Valencia-Calle de Valencia;positive;Embajadores;Centro;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5037659406661987;0.0;0.5037659406661987;0.0
1033;1033;93;40.356832;-3.6812729;﻿Jesús Fernández Úbeda;﻿VILLAVERDE;Aquí mancillé mi beatitud;﻿Av. de los rosales (Pares) - C/ del Americio;positive;Butarque;Villaverde;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7066175937652588;0.0;0.7066175937652588;0.0
1034;1034;940;40.4032516;-3.6817878;﻿Sara Bueno;﻿PACÍFICO;Que los recuerdos sean alas, nunca cadenas;﻿Calle del Comercio 6 - Calle de Téllez;positive;Pacífico;Retiro;Madrid;negative;0.0;0.0;0.0;0.0;0.45731985569000244;0.0;0.0;0.0;0.0;0.45731985569000244
1035;1035;941;40.3829542;-3.7718148;﻿Luis Alberto de Cuenca;﻿LAS ÁGUILAS;Ven, oh tú, palpitante enredadera de destrucción y plenitud, oh vida.;﻿Av. de las Águilas (Centro Deportivo)- Calle de José de Cadalso;positive;Las Águilas;Latina;Madrid;negative;0.0;0.0;0.0;0.0;0.45788905024528503;0.0;0.0;0.0;0.0;0.45788905024528503
1036;1036;942;40.3773323;-3.7720778;﻿Álex Ayala;﻿LAS ÁGUILAS;Ante las miles de carambolas posibles solo hay un tiro;﻿Calle Rafael Finat - Calle de Blas Cabrera (pares);positive;Las Águilas;Latina;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7084919214248657;0.0;0.7084919214248657;0.0
1037;1037;943;40.4586685;-3.6817489;﻿Ernesto Suárez;﻿CHAMARTÍN;El don de las manos: amasar la harina y que dé forma a todos los panes;﻿Av. de Alberto de Alcocer (Pares) - Paseo de la Habana;positive;Nueva España;Chamartín;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.8318005800247192;0.0;0.8318005800247192;0.0
1038;1038;944;40.4554716;-3.6231789;﻿Esteban Beltrán Verdes;﻿PIOVERA;¿Algún día lo que amas es ya inalcanzable, invisible a cualquier forma de miedo?;﻿Av. de Machupichu (Parque) - Av. de las Piceas;positive;Piovera;Hortaleza;Madrid;negative;0.0;0.0;0.0;0.0;0.5735049843788147;0.0;0.0;0.0;0.0;0.5735049843788147
1039;1039;945;40.4479084;-3.7317574;﻿Carlos Bardem;﻿CDAD. UNIVERSITARIA;Verte reír, hablarte y temblarme el alma como el cristal inquieto de las fuentes;﻿Facultad de Ingeniería de Caminos;positive;;Moncloa-Aravaca;Madrid;negative;0.0;0.0;0.0;0.0;0.5437730550765991;0.0;0.0;0.0;0.0;0.5437730550765991
1040;1040;946;40.431757;-3.6574333;﻿Alejandro Tarantino;﻿QUINTANA;Espantos que hielan las certezas del lazo entre el sueño vano y la fascinación;﻿Calle de Alcalá-Calle Raquel Meller;positive;Ventas;Ciudad Lineal;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7714232802391052;0.0;0.7714232802391052;0.0
1041;1041;947;40.4292937;-3.644017;﻿Amaral;﻿VENTAS;Quiero vivir, quiero gritar, quiero sentir el universo sobre mí;﻿Calle de Ezequiel Solana-Calle Francisco Villaespesa;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;negative;0.0;0.0;0.0;0.0;0.40796494483947754;0.0;0.0;0.0;0.0;0.40796494483947754
1042;1042;948;40.4339986;-3.6322527;﻿Zahara;﻿SIMANCAS;A menudo las canciones más bonitas hablan de quien menos lo merece;﻿Calle de Julian Camarillo- Calle de Abarracín;positive;Simancas;San Blas - Canillejas;Madrid;negative;0.0;0.0;0.0;0.0;0.4580132067203522;0.0;0.0;0.0;0.0;0.4580132067203522
1043;1043;949;40.4240738;-3.6278379;﻿Abel Guisado Santos;﻿AMPOSTA;No es la llama quien ve la luz, es la ceniza.;﻿Av. de la Institución libre de Enseñanza- Av. de Arcentales;positive;Amposta;San Blas - Canillejas;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.6126329898834229;0.0;0.6126329898834229;0.0
1044;1044;94;40.3500366;-3.7030363;﻿Alejandro Zamorano Castillo;﻿VILLAVERDE;La llamé y vino tinto;﻿Calle Alcocer (mercadona)- Vía de tren;positive;;Villaverde;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5910621285438538;0.0;0.5910621285438538;0.0
1045;1045;950;40.4221707;-3.6268401;﻿Federico Mayor Zaragoza;﻿AMPOSTA;Que no hay más escuela que la del ejemplo;﻿Av. de la Institución Libre de Enseñanza- Calle de Villasilas;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7082898616790771;0.0;0.7082898616790771;0.0
1046;1046;951;40.4266001;-3.6966749;﻿Oscar Espirita;﻿ALONSO MARTÍNEZ;Las gacelas permanecen preciosas pese al asedio constante de los leones;﻿Plaza Sta. Bárbara 10 - Calle Sta Teresa;positive;Justicia;Centro;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5761126279830933;0.0;0.5761126279830933;0.0
1047;1047;952;40.4297673;-3.7063262;﻿Charlie HB;﻿TRAFALGAR;Aquí cualquiera se cree dios pero ni Dios es para tanto;﻿Calle de Alberto Aguilera - Glorieta de Ruiz Gimenez;positive;Arapiles;Chamberí;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5941576957702637;0.0;0.5941576957702637;0.0
1048;1048;953;40.3822555;-3.7752736;﻿Jose Nieto;﻿CAMPAMENTO;Florecerán los campos no temas al dolor: nuestra raza se concibió en la belleza;﻿Av. de las águilas (Centro Deportivo)- Calle de Blas Cabrera;positive;Las Águilas;Latina;Madrid;negative;0.0;0.0;0.0;0.0;0.7392531633377075;0.0;0.0;0.0;0.0;0.7392531633377075
1049;1049;954;40.4465306;-3.6122864;﻿Marlango;﻿CANILLEJAS;Madness is the maze I will build for you \'Til you loose my trace;﻿Calle de Alcalá- calle de Torre Arias;positive;Canillejas;San Blas - Canillejas;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7025018334388733;0.0;0.7025018334388733;0.0
1050;1050;955;40.4149327;-3.7136029;﻿Residente;﻿CENTRO;La guerra pierde todas sus luchas cuando los enemigos se escuchan;﻿Calle de Bailén-Calle Mayor;positive;Palacio;Centro;Madrid;negative;0.0;0.0;0.0;0.0;0.5149679780006409;0.0;0.0;0.0;0.0;0.5149679780006409
1051;1051;956;40.413684;-3.7242848;﻿Laura Fraile Vicente;﻿PUERTA DEL ÁNGEL;No podemos cruzar.¿De qué color debe estar el semáforo para hacerlo? Azul;﻿Puente de Segovia 1;neutral;Puerta del Ángel;Latina;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.8586483597755432;0.0;0.8586483597755432;0.0
1052;1052;957;40.3877983;-3.6953854;﻿Benito del Pliego;﻿LEGAZPI ©;Para el que aprendió las del que manda, la oportunidad de usar la voz abunda;﻿Calle Maestro Arbós - Calle Ricardo Damas;positive;Legazpi;Arganzuela;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.8138489723205566;0.0;0.8138489723205566;0.0
1053;1053;958;40.392305;-3.7582066;﻿Gsús Bonilla;﻿ALUCHE;Mientras quede una mariposa en el estómago habrá que defenderla;﻿Calle Valmojado (Impares) - Calle Illescas;positive;Aluche;Latina;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5778477191925049;0.0;0.5778477191925049;0.0
1054;1054;959;40.4640816;-3.6759004;﻿Clara Sanchez Garcia;﻿CHAMARTÍN;Al son de tus pasos imagino los míos;﻿Av. de Pío XII (Impares) - Calle de Jeréz;positive;Nueva España;Chamartín;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.6152188181877136;0.0;0.6152188181877136;0.0
1055;1055;95;40.3440195;-3.7171582;﻿Félix Valdivieso;﻿VILLAVERDE;Hasta la nada tiene algo;﻿Paseo de los Ferroviarios-Calle Nuno Gómez;positive;;Villaverde;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7752469182014465;0.0;0.7752469182014465;0.0
1056;1056;960;40.4721682;-3.8293053;﻿Lou Wild Morrison;﻿MONCLOA-ARAVACA;El suelo que pisamos son las espaldas de nuestros abuelos;﻿Av. de la Victoria 53 (del lado e los impares);positive;;Moncloa-Aravaca;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.5675455927848816;0.0;0.5675455927848816;0.0
1057;1057;961;40.4417959;-3.6782192;﻿ Sor Kampana;﻿PROSPERIDAD;Cuando creo que no existo aparece mi vacío y me sonríe lleno de mí mismo.;﻿Calle Lopez de Hoyos- Calle Príncipe de Vergara;positive;Prosperidad;Chamartín;Madrid;positive;0.0;0.0;0.0;0.7029314637184143;0.0;0.0;0.0;0.7029314637184143;0.0;0.0
1058;1058;962;40.4071537;-3.6755504;﻿Fernando M.Lavandera;﻿PACÍFICO;Ante el corazón de la cigarra que cantaba vi la de los árboles abriéndose.;﻿Avenida del Mediterráneo 16;positive;Niño Jesús;Retiro;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.47054511308670044;0.0;0.47054511308670044;0.0
1059;1059;963;40.4096495;-3.7390195;﻿Vicente Velasco Montoya;﻿ALTO DE EXTREMADURA;Tu dieta no es la adecuada: Acumulas muchas lecturas inacabadas.;﻿Paseo de Extremadura, acera de CMS Latina, Ayto de Madrid.;positive;Puerta del Ángel;Latina;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.813373863697052;0.0;0.813373863697052;0.0
1060;1060;964;40.3721667;-3.7588135;﻿Jose luis Blanco rubio;﻿USERA;Camina lejos aunque el trayecto sea corto;﻿C/ de Joaquín Turina (Impares) - cerca a C/ de los Navalmorales;positive;Buenavista;Carabanchel;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7383818626403809;0.0;0.7383818626403809;0.0
1061;1061;965;40.422382;-3.6499996;﻿Isabel Bono;﻿LA ELIPA;Saber que todo lo que brilla es espejismo. Y aún así, no poder dejar de mirar.;﻿Calle de Sta. Genoveva-Campo de futbol Arroyo de Media Legua;positive;Ventas;Ciudad Lineal;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.4393226206302643;0.0;0.4393226206302643;0.0
1062;1062;966;40.4027186;-3.690619;﻿Fernando Beltrán;﻿DELICIAS;Aceras y portales donde hicimos ciudad y la ciudad se acuerda;﻿Calle del Gral. Lacy-Calle Ancora;positive;Palos de la Frontera;Arganzuela;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.7400263547897339;0.0;0.7400263547897339;0.0
1063;1063;967;40.4044158;-3.680672;﻿Sule B;﻿PACÍFICO;Me marcho pensando en volver, y en volver a caer a tu lado como un gato;﻿Avenida Menéndez Pelayo 127;positive;Pacífico;Retiro;Madrid;negative;0.0;0.0;0.0;0.0;0.4855990409851074;0.0;0.0;0.0;0.0;0.4855990409851074
1064;1064;968;40.3977652;-3.6480725;﻿Pepe Ramos;﻿PUENTE DE VALLECAS;El gotelé es la celulitis de la arquitectura.;﻿Calle Pío Felipe- Calle Marchamalo 1;positive;Portazgo;Puente de Vallecas;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.897087812423706;0.0;0.897087812423706;0.0
1065;1065;969;40.3912642;-3.6513246;﻿Álvaro Gutiérrez Pizarro;﻿PUENTE DE VALLECAS;Como segundos de un reloj se oía el taconeo de tus pies descalzos;﻿Av. de la Albufera - IES Tirso de Molina;positive;Portazgo;Puente de Vallecas;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.6255924701690674;0.0;0.6255924701690674;0.0
1066;1066;96;40.4811301;-3.6756241;﻿María Gonzalez Llovet;﻿CASTILLA;¡Detente, Homo sapiens!;﻿Av. Burgos 40;positive;Castilla;Chamartín;Madrid;negative;0.0;0.0;0.0;0.0;0.3662143647670746;0.0;0.0;0.0;0.0;0.3662143647670746
1067;1067;970;40.3422153;-3.7149828;﻿Patricia Andrada;﻿VILLAVERDE;Cada vez que consigo ordenar mi pasado, la vida me trae más.;﻿Calle de Domingo Párraga- Calle Sta. Joaquina de Vedruna;positive;Villaverde Alto, Casco Histórico de Villaverde;Villaverde;Madrid;positive;0.0;0.0;0.0;0.5738348960876465;0.0;0.0;0.0;0.5738348960876465;0.0;0.0
1068;1068;971;40.4527713;-3.7032308;﻿Rafael Saravia;﻿BELLASVISTAS;Comprender la quietud, cosechar falampos. Ser maíz en tierra de orquídeas.;﻿C/de Bravo Murillo 169 - C/de Avila;positive;Bellas Vistas;Tetuán;Madrid;neutral;0.0;0.0;0.0;0.0;0.0;0.0;0.6878104209899902;0.0;0.6878104209899902;0.0
